324 323 3 1 14 -4 -4 -4 -4 -4 -4 -4 -4 -4
325 323 3 1 13 -4 -4 -4 -4 -4 -4 -4 -4 -4
326 326 3 2 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
327 327 3 2 -4 18 -4 18 76 -2 -4 -4 -4 -4
328 328 1 1 -5 -5 -2 -4 -4 -4 11 -4 -4 -4
329 328 1 1 15 -4 -4 -4 -4 -4 -4 -4 -4 -4
330 330 1 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
331 330 1 1 -4 -4 9 -4 -4 -4 -4 -4 -4 -4
332 330 1 1 9 -4 -4 -4 -4 -4 -4 -4 -4 -4
333 333 2 2 -4 18 -4 18 75 7 -4 -4 -4 -4
334 334 2 1 15 -4 -4 -4 -4 -4 -4 -4 -4 -4
335 334 2 2 -4 -4 -4 -4 -4 -4 -4 -3 -2 -3
336 336 2 1 14 -4 -4 -4 -4 -4 -4 -4 -4 -4
337 337 2 1 14 -4 -4 -4 -4 -4 -4 -4 -4 -4
338 338 2 2 -4 16 -4 16 75 8 -4 -4 -4 -4
339 338 2 2 -4 16 -4 12 73 -2 -4 -4 -4 -4
340 338 2 2 -4 14 -4 16 78 -2 -4 -4 -4 -4
341 341 3 2 -4 21 -4 21 80 -2 -4 -4 -4 -4
342 341 3 1 17 -4 -4 -4 -4 -4 -4 -4 -4 -4
343 343 2 2 -4 18 -4 19 78 -2 -4 -4 -4 -4
344 344 3 2 -4 20 -4 -1 -1 -1 -4 -4 -4 -4
345 345 2 2 -4 18 -4 17 80 4 -4 -4 -4 -4
346 346 3 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
347 347 3 2 -4 18 -4 18 80 6 -4 -4 -4 -4
348 348 3 1 13 -4 -4 -4 -4 -4 -4 -4 -4 -4
349 348 3 1 -4 -4 16 -4 -4 -4 -4 -4 -4 -4
350 348 3 1 15 -4 -4 -4 -4 -4 -4 -4 -4 -4
351 351 3 1 15 -4 -4 -4 -4 -4 -4 -4 -4 -4
352 351 3 2 -4 15 -4 20 81 -2 -4 -4 -4 -4
353 353 3 1 15 -4 -4 -4 -4 -4 -4 -4 -4 -4
354 353 3 2 -4 19 -4 19 77 1 -4 -4 -4 -4
355 353 3 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
356 356 3 1 -4 -4 20 -4 -4 -4 -4 -4 -4 -4
357 357 3 1 17 -4 -4 -4 -4 -4 -4 -4 -4 -4
358 357 3 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
359 357 3 2 -4 -1 -4 17 80 3 -4 -4 -4 -4
360 360 3 2 -4 21 -4 21 82 9 -4 -4 -4 -4
361 361 3 1 17 -4 -4 -4 -4 -4 -4 -4 -4 -4
362 362 3 1 17 -4 -4 -4 -4 -4 -4 -4 -4 -4
363 362 3 2 -4 14 -4 14 75 6 -4 -4 -4 -4
364 364 3 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
365 364 3 2 -4 19 -4 19 81 3 -4 -4 -4 -4
366 364 3 1 18 -4 -4 -4 -4 -4 -4 -4 -4 -4
367 367 3 2 -4 -4 -4 -4 -4 -4 -4 25 84 9
368 368 2 2 -4 16 -4 16 74 -2 -4 -4 -4 -4
369 369 3 2 -4 19 -4 18 76 9 -4 -4 -4 -4
370 369 3 2 -4 20 -4 20 80 -2 -4 -4 -4 -4
371 371 3 2 -4 18 -5 -5 -5 -5 -5 -5 -5 -5
372 371 3 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
373 373 3 2 -4 20 -4 20 78 12 -4 -4 -4 -4
374 373 3 2 -4 19 -4 19 80 5 -4 -4 -4 -4
375 373 3 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
376 376 3 1 13 -4 -4 -4 -4 -4 -4 -4 -4 -4
377 377 2 1 9 -4 -4 -4 -4 -4 -4 -4 -4 -4
378 377 2 1 15 -4 -4 -4 -4 -4 -4 -4 -4 -4
379 377 2 2 -4 15 -4 12 76 -2 -4 -4 -4 -4
380 380 2 1 12 -4 -4 -4 -4 -4 -4 -4 -4 -4
381 381 2 1 14 -4 -4 -4 -4 -4 -4 -4 -4 -4
382 382 2 2 -4 16 -4 17 76 6 -4 -4 -4 -4
383 382 2 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
384 382 2 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
385 385 2 2 -4 -4 -4 -4 -4 -4 -4 23 84 7
386 385 2 2 -4 19 -4 20 82 8 -4 -4 -4 -4
387 385 2 1 13 -4 -4 -4 -4 -4 -4 -4 -4 -4
